Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RaceName
0 days 02:10:28.074000,ANT,12,0 days 00:01:21.853000,55.0,3.0,,,0 days 00:00:23.828000,0 days 00:00:33.493000,0 days 00:00:24.532000,0 days 02:09:30.095000,0 days 02:10:03.588000,0 days 02:10:28.120000,263.0,266.0,299.0,336.0,False,HARD,18.0,True,Mercedes,0 days 02:09:06.221000,2026-06-14 14:18:52.986,1,3.0,False,,False,True,Barcelona Grand Prix
0 days 02:11:49.842000,ANT,12,0 days 00:01:21.768000,56.0,3.0,,,0 days 00:00:23.771000,0 days 00:00:33.280000,0 days 00:00:24.717000,0 days 02:10:51.891000,0 days 02:11:25.171000,0 days 02:11:49.888000,261.0,263.0,298.0,337.0,False,HARD,19.0,True,Mercedes,0 days 02:10:28.074000,2026-06-14 14:20:14.839,1,3.0,False,,False,True,Barcelona Grand Prix
0 days 02:13:11.769000,ANT,12,0 days 00:01:21.927000,57.0,3.0,,,0 days 00:00:23.773000,0 days 00:00:33.480000,0 days 00:00:24.674000,0 days 02:12:13.661000,0 days 02:12:47.141000,0 days 02:13:11.815000,258.0,261.0,298.0,338.0,False,HARD,20.0,True,Mercedes,0 days 02:11:49.842000,2026-06-14 14:21:36.607,1,3.0,False,,False,True,Barcelona Grand Prix
0 days 02:14:33.639000,ANT,12,0 days 00:01:21.870000,58.0,3.0,,,0 days 00:00:23.841000,0 days 00:00:33.415000,0 days 00:00:24.614000,0 days 02:13:35.656000,0 days 02:14:09.071000,0 days 02:14:33.685000,256.0,266.0,300.0,348.0,False,HARD,21.0,True,Mercedes,0 days 02:13:11.769000,2026-06-14 14:22:58.534,1,3.0,False,,False,True,Barcelona Grand Prix
0 days 02:15:55.730000,ANT,12,0 days 00:01:22.091000,59.0,3.0,,,0 days 00:00:23.821000,0 days 00:00:33.507000,0 days 00:00:24.763000,0 days 02:14:57.506000,0 days 02:15:31.013000,0 days 02:15:55.776000,260.0,266.0,298.0,348.0,False,HARD,22.0,True,Mercedes,0 days 02:14:33.639000,2026-06-14 14:24:20.404,1,3.0,False,,False,True,Barcelona Grand Prix
0 days 02:17:17.533000,ANT,12,0 days 00:01:21.803000,60.0,3.0,,,0 days 00:00:23.632000,0 days 00:00:33.482000,0 days 00:00:24.689000,0 days 02:16:19.408000,0 days 02:16:52.890000,0 days 02:17:17.579000,259.0,265.0,300.0,349.0,False,HARD,23.0,True,Mercedes,0 days 02:15:55.730000,2026-06-14 14:25:42.495,1,3.0,False,,False,True,Barcelona Grand Prix
0 days 02:18:40.248000,ANT,12,0 days 00:01:22.715000,61.0,3.0,,,0 days 00:00:24.387000,0 days 00:00:33.583000,0 days 00:00:24.745000,0 days 02:17:41.966000,0 days 02:18:15.549000,0 days 02:18:40.294000,248.0,268.0,297.0,343.0,False,HARD,24.0,True,Mercedes,0 days 02:17:17.533000,2026-06-14 14:27:04.298,1,2.0,False,,False,True,Barcelona Grand Prix
0 days 02:21:10.248000,ANT,12,,62.0,3.0,,,,,,,,,,,,,,HARD,25.0,True,Mercedes,0 days 02:18:40.248000,2026-06-14 14:28:27.013,126,,False,,True,False,Barcelona Grand Prix
0 days 00:58:22.948000,RUS,63,0 days 00:01:15.002000,1.0,1.0,,,,0 days 00:00:32.703000,0 days 00:00:21.861000,,0 days 00:58:01.144000,0 days 00:58:23.104000,290.0,205.0,283.0,278.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:57:07.653000,2026-06-28 13:03:19.729,1,1.0,False,,False,False,Austrian Grand Prix
0 days 00:59:34.985000,RUS,63,0 days 00:01:12.037000,2.0,1.0,,,0 days 00:00:17.679000,0 days 00:00:32.556000,0 days 00:00:21.802000,0 days 00:58:40.684000,0 days 00:59:13.240000,0 days 00:59:35.042000,289.0,204.0,285.0,288.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:58:22.948000,2026-06-28 13:04:35.024,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:00:46.803000,RUS,63,0 days 00:01:11.818000,3.0,1.0,,,0 days 00:00:17.546000,0 days 00:00:32.419000,0 days 00:00:21.853000,0 days 00:59:52.588000,0 days 01:00:25.007000,0 days 01:00:46.860000,289.0,205.0,286.0,293.0,True,MEDIUM,3.0,True,Mercedes,0 days 00:59:34.985000,2026-06-28 13:05:47.061,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:01:58.582000,RUS,63,0 days 00:01:11.779000,4.0,1.0,,,0 days 00:00:17.512000,0 days 00:00:32.282000,0 days 00:00:21.985000,0 days 01:01:04.372000,0 days 01:01:36.654000,0 days 01:01:58.639000,295.0,205.0,283.0,294.0,True,MEDIUM,4.0,True,Mercedes,0 days 01:00:46.803000,2026-06-28 13:06:58.879,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:03:10.268000,RUS,63,0 days 00:01:11.686000,5.0,1.0,,,0 days 00:00:17.524000,0 days 00:00:32.303000,0 days 00:00:21.859000,0 days 01:02:16.163000,0 days 01:02:48.466000,0 days 01:03:10.325000,300.0,206.0,286.0,298.0,True,MEDIUM,5.0,True,Mercedes,0 days 01:01:58.582000,2026-06-28 13:08:10.658,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:04:22.215000,RUS,63,0 days 00:01:11.947000,6.0,1.0,,,0 days 00:00:17.528000,0 days 00:00:32.387000,0 days 00:00:22.032000,0 days 01:03:27.853000,0 days 01:04:00.240000,0 days 01:04:22.272000,296.0,206.0,286.0,297.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:03:10.268000,2026-06-28 13:09:22.344,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:05:34.190000,RUS,63,0 days 00:01:11.975000,7.0,1.0,,,0 days 00:00:17.441000,0 days 00:00:32.377000,0 days 00:00:22.157000,0 days 01:04:39.713000,0 days 01:05:12.090000,0 days 01:05:34.247000,299.0,204.0,285.0,296.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:04:22.215000,2026-06-28 13:10:34.291,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:06:46.259000,RUS,63,0 days 00:01:12.069000,8.0,1.0,,,0 days 00:00:17.441000,0 days 00:00:32.434000,0 days 00:00:22.194000,,0 days 01:06:24.122000,0 days 01:06:46.316000,302.0,204.0,284.0,295.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:05:34.190000,2026-06-28 13:11:46.266,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:07:58.662000,RUS,63,0 days 00:01:12.403000,9.0,1.0,,,0 days 00:00:17.558000,0 days 00:00:32.504000,0 days 00:00:22.341000,0 days 01:07:03.874000,0 days 01:07:36.378000,0 days 01:07:58.719000,301.0,203.0,283.0,296.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:06:46.259000,2026-06-28 13:12:58.335,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:09:11.178000,RUS,63,0 days 00:01:12.516000,10.0,1.0,,,0 days 00:00:17.596000,0 days 00:00:32.516000,0 days 00:00:22.404000,0 days 01:08:16.315000,0 days 01:08:48.831000,0 days 01:09:11.235000,300.0,203.0,282.0,296.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:07:58.662000,2026-06-28 13:14:10.738,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:10:23.830000,RUS,63,0 days 00:01:12.652000,11.0,1.0,,,0 days 00:00:17.578000,0 days 00:00:32.649000,0 days 00:00:22.425000,0 days 01:09:28.813000,0 days 01:10:01.462000,0 days 01:10:23.887000,303.0,202.0,282.0,298.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:09:11.178000,2026-06-28 13:15:23.254,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:11:36.742000,RUS,63,0 days 00:01:12.912000,12.0,1.0,,,0 days 00:00:17.730000,0 days 00:00:32.661000,0 days 00:00:22.521000,0 days 01:10:41.617000,0 days 01:11:14.278000,0 days 01:11:36.799000,296.0,202.0,280.0,296.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:10:23.830000,2026-06-28 13:16:35.906,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:12:49.906000,RUS,63,0 days 00:01:13.164000,13.0,1.0,,,0 days 00:00:17.805000,0 days 00:00:32.900000,0 days 00:00:22.459000,0 days 01:11:54.604000,0 days 01:12:27.504000,0 days 01:12:49.963000,300.0,203.0,284.0,299.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:11:36.742000,2026-06-28 13:17:48.818,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:14:02.871000,RUS,63,0 days 00:01:12.965000,14.0,1.0,,,0 days 00:00:17.691000,0 days 00:00:32.731000,0 days 00:00:22.543000,0 days 01:13:07.654000,0 days 01:13:40.385000,0 days 01:14:02.928000,301.0,200.0,283.0,300.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:12:49.906000,2026-06-28 13:19:01.982,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:15:15.657000,RUS,63,0 days 00:01:12.786000,15.0,1.0,,,0 days 00:00:17.661000,0 days 00:00:32.640000,0 days 00:00:22.485000,0 days 01:14:20.589000,0 days 01:14:53.229000,0 days 01:15:15.714000,302.0,202.0,284.0,302.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:14:02.871000,2026-06-28 13:20:14.947,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:16:28.437000,RUS,63,0 days 00:01:12.780000,16.0,1.0,,,0 days 00:00:17.604000,0 days 00:00:32.671000,0 days 00:00:22.505000,0 days 01:15:33.318000,0 days 01:16:05.989000,0 days 01:16:28.494000,302.0,201.0,284.0,299.0,False,MEDIUM,16.0,True,Mercedes,0 days 01:15:15.657000,2026-06-28 13:21:27.733,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:17:41.348000,RUS,63,0 days 00:01:12.911000,17.0,1.0,,,0 days 00:00:17.686000,0 days 00:00:32.771000,0 days 00:00:22.454000,0 days 01:16:46.180000,0 days 01:17:18.951000,0 days 01:17:41.405000,303.0,200.0,282.0,299.0,False,MEDIUM,17.0,True,Mercedes,0 days 01:16:28.437000,2026-06-28 13:22:40.513,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:18:54.252000,RUS,63,0 days 00:01:12.904000,18.0,1.0,,,0 days 00:00:17.779000,0 days 00:00:32.646000,0 days 00:00:22.479000,0 days 01:17:59.184000,0 days 01:18:31.830000,0 days 01:18:54.309000,304.0,202.0,282.0,299.0,False,MEDIUM,18.0,True,Mercedes,0 days 01:17:41.348000,2026-06-28 13:23:53.424,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:20:11.337000,RUS,63,0 days 00:01:17.085000,19.0,1.0,,0 days 01:20:07.318000,0 days 00:00:17.703000,0 days 00:00:32.695000,0 days 00:00:26.687000,0 days 01:19:12.012000,0 days 01:19:44.707000,0 days 01:20:11.394000,305.0,201.0,,301.0,False,MEDIUM,19.0,True,Mercedes,0 days 01:18:54.252000,2026-06-28 13:25:06.328,1,1.0,False,,False,False,Austrian Grand Prix
0 days 01:21:40.410000,RUS,63,0 days 00:01:29.073000,20.0,2.0,0 days 01:20:28.504000,,0 days 00:00:34.500000,0 days 00:00:32.413000,0 days 00:00:22.160000,0 days 01:20:45.894000,0 days 01:21:18.307000,0 days 01:21:40.467000,316.0,208.0,286.0,290.0,False,HARD,1.0,True,Mercedes,0 days 01:20:11.337000,2026-06-28 13:26:23.413,1,3.0,False,,False,False,Austrian Grand Prix
0 days 01:22:52.340000,RUS,63,0 days 00:01:11.930000,21.0,2.0,,,0 days 00:00:17.360000,0 days 00:00:32.119000,0 days 00:00:22.451000,0 days 01:21:57.827000,0 days 01:22:29.946000,0 days 01:22:52.397000,304.0,205.0,286.0,298.0,False,HARD,2.0,True,Mercedes,0 days 01:21:40.410000,2026-06-28 13:27:52.486,1,2.0,False,,False,True,Austrian Grand Prix
0 days 01:24:03.798000,RUS,63,0 days 00:01:11.458000,22.0,2.0,,,0 days 00:00:17.361000,0 days 00:00:32.083000,0 days 00:00:22.014000,0 days 01:23:09.758000,0 days 01:23:41.841000,0 days 01:24:03.855000,298.0,207.0,287.0,291.0,True,HARD,3.0,True,Mercedes,0 days 01:22:52.340000,2026-06-28 13:29:04.416,1,2.0,False,,False,True,Austrian Grand Prix
0 days 01:25:15.024000,RUS,63,0 days 00:01:11.226000,23.0,2.0,,,0 days 00:00:17.319000,0 days 00:00:32.023000,0 days 00:00:21.884000,0 days 01:24:21.174000,0 days 01:24:53.197000,0 days 01:25:15.081000,294.0,206.0,287.0,291.0,True,HARD,4.0,True,Mercedes,0 days 01:24:03.798000,2026-06-28 13:30:15.874,1,2.0,False,,False,True,Austrian Grand Prix
0 days 01:26:26.904000,RUS,63,0 days 00:01:11.880000,24.0,2.0,,,0 days 00:00:17.427000,0 days 00:00:32.134000,0 days 00:00:22.319000,0 days 01:25:32.508000,0 days 01:26:04.642000,0 days 01:26:26.961000,294.0,205.0,261.0,293.0,False,HARD,5.0,True,Mercedes,0 days 01:25:15.024000,2026-06-28 13:31:27.100,12,2.0,False,,False,True,Austrian Grand Prix
0 days 01:28:03.800000,RUS,63,0 days 00:01:36.896000,25.0,2.0,,,0 days 00:00:17.649000,0 days 00:00:44.969000,0 days 00:00:34.278000,0 days 01:26:44.610000,0 days 01:27:29.579000,0 days 01:28:03.857000,268.0,198.0,165.0,234.0,False,HARD,6.0,True,Mercedes,0 days 01:26:26.904000,2026-06-28 13:32:38.980,26,1.0,False,,False,False,Austrian Grand Prix
0 days 01:29:35.066000,RUS,63,0 days 00:01:31.266000,26.0,2.0,,,0 days 00:00:20.290000,0 days 00:00:41.738000,0 days 00:00:29.238000,0 days 01:28:24.147000,0 days 01:29:05.885000,0 days 01:29:35.123000,277.0,147.0,243.0,156.0,False,HARD,7.0,True,Mercedes,0 days 01:28:03.800000,2026-06-28 13:34:15.876,671,1.0,False,,False,False,Austrian Grand Prix
0 days 01:30:46.992000,RUS,63,0 days 00:01:11.926000,27.0,2.0,,,0 days 00:00:17.647000,0 days 00:00:32.265000,0 days 00:00:22.014000,0 days 01:29:52.770000,0 days 01:30:25.035000,0 days 01:30:47.049000,297.0,208.0,286.0,295.0,False,HARD,8.0,True,Mercedes,0 days 01:29:35.066000,2026-06-28 13:35:47.142,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:31:58.255000,RUS,63,0 days 00:01:11.263000,28.0,2.0,,,0 days 00:00:17.371000,0 days 00:00:31.959000,0 days 00:00:21.933000,0 days 01:31:04.420000,0 days 01:31:36.379000,0 days 01:31:58.312000,304.0,208.0,288.0,302.0,False,HARD,9.0,True,Mercedes,0 days 01:30:46.992000,2026-06-28 13:36:59.068,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:33:09.508000,RUS,63,0 days 00:01:11.253000,29.0,2.0,,,0 days 00:00:17.384000,0 days 00:00:31.903000,0 days 00:00:21.966000,0 days 01:32:15.696000,0 days 01:32:47.599000,0 days 01:33:09.565000,307.0,206.0,287.0,299.0,False,HARD,10.0,True,Mercedes,0 days 01:31:58.255000,2026-06-28 13:38:10.331,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:34:20.782000,RUS,63,0 days 00:01:11.274000,30.0,2.0,,,0 days 00:00:17.389000,0 days 00:00:31.904000,0 days 00:00:21.981000,0 days 01:33:26.954000,0 days 01:33:58.858000,0 days 01:34:20.839000,304.0,206.0,287.0,303.0,False,HARD,11.0,True,Mercedes,0 days 01:33:09.508000,2026-06-28 13:39:21.584,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:35:32.336000,RUS,63,0 days 00:01:11.554000,31.0,2.0,,,0 days 00:00:17.370000,0 days 00:00:32.100000,0 days 00:00:22.084000,0 days 01:34:38.209000,0 days 01:35:10.309000,0 days 01:35:32.393000,309.0,206.0,290.0,303.0,False,HARD,12.0,True,Mercedes,0 days 01:34:20.782000,2026-06-28 13:40:32.858,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:36:44.042000,RUS,63,0 days 00:01:11.706000,32.0,2.0,,,0 days 00:00:17.364000,0 days 00:00:32.275000,0 days 00:00:22.067000,0 days 01:35:49.757000,0 days 01:36:22.032000,0 days 01:36:44.099000,307.0,207.0,289.0,296.0,False,HARD,13.0,True,Mercedes,0 days 01:35:32.336000,2026-06-28 13:41:44.412,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:37:55.588000,RUS,63,0 days 00:01:11.546000,33.0,2.0,,,0 days 00:00:17.362000,0 days 00:00:32.125000,0 days 00:00:22.059000,0 days 01:37:01.461000,0 days 01:37:33.586000,0 days 01:37:55.645000,302.0,205.0,288.0,296.0,False,HARD,14.0,True,Mercedes,0 days 01:36:44.042000,2026-06-28 13:42:56.118,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:39:07.654000,RUS,63,0 days 00:01:12.066000,34.0,2.0,,,0 days 00:00:17.464000,0 days 00:00:32.416000,0 days 00:00:22.186000,0 days 01:38:13.109000,0 days 01:38:45.525000,0 days 01:39:07.711000,298.0,204.0,287.0,293.0,False,HARD,15.0,True,Mercedes,0 days 01:37:55.588000,2026-06-28 13:44:07.664,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:40:19.728000,RUS,63,0 days 00:01:12.074000,35.0,2.0,,,0 days 00:00:17.559000,0 days 00:00:32.394000,0 days 00:00:22.121000,0 days 01:39:25.270000,0 days 01:39:57.664000,0 days 01:40:19.785000,295.0,205.0,286.0,292.0,False,HARD,16.0,True,Mercedes,0 days 01:39:07.654000,2026-06-28 13:45:19.730,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:41:32.443000,RUS,63,0 days 00:01:12.715000,36.0,2.0,,,0 days 00:00:17.505000,0 days 00:00:33.056000,0 days 00:00:22.154000,0 days 01:40:37.290000,0 days 01:41:10.346000,0 days 01:41:32.500000,302.0,207.0,285.0,293.0,False,HARD,17.0,True,Mercedes,0 days 01:40:19.728000,2026-06-28 13:46:31.804,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:42:44.586000,RUS,63,0 days 00:01:12.143000,37.0,2.0,,,0 days 00:00:17.516000,0 days 00:00:32.331000,0 days 00:00:22.296000,0 days 01:41:50.016000,0 days 01:42:22.347000,0 days 01:42:44.643000,303.0,204.0,287.0,301.0,False,HARD,18.0,True,Mercedes,0 days 01:41:32.443000,2026-06-28 13:47:44.519,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:43:56.951000,RUS,63,0 days 00:01:12.365000,38.0,2.0,,,0 days 00:00:17.409000,0 days 00:00:32.747000,0 days 00:00:22.209000,0 days 01:43:02.052000,0 days 01:43:34.799000,0 days 01:43:57.008000,312.0,204.0,287.0,303.0,False,HARD,19.0,True,Mercedes,0 days 01:42:44.586000,2026-06-28 13:48:56.662,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:45:09.567000,RUS,63,0 days 00:01:12.616000,39.0,2.0,,,0 days 00:00:17.472000,0 days 00:00:32.949000,0 days 00:00:22.195000,0 days 01:44:14.480000,0 days 01:44:47.429000,0 days 01:45:09.624000,308.0,206.0,288.0,300.0,False,HARD,20.0,True,Mercedes,0 days 01:43:56.951000,2026-06-28 13:50:09.027,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:46:21.801000,RUS,63,0 days 00:01:12.234000,40.0,2.0,,,0 days 00:00:17.543000,0 days 00:00:32.534000,0 days 00:00:22.157000,0 days 01:45:27.167000,0 days 01:45:59.701000,0 days 01:46:21.858000,307.0,205.0,288.0,302.0,False,HARD,21.0,True,Mercedes,0 days 01:45:09.567000,2026-06-28 13:51:21.643,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:47:33.736000,RUS,63,0 days 00:01:11.935000,41.0,2.0,,,0 days 00:00:17.483000,0 days 00:00:32.335000,0 days 00:00:22.117000,0 days 01:46:39.341000,0 days 01:47:11.676000,0 days 01:47:33.793000,308.0,203.0,288.0,299.0,False,HARD,22.0,True,Mercedes,0 days 01:46:21.801000,2026-06-28 13:52:33.877,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:48:45.961000,RUS,63,0 days 00:01:12.225000,42.0,2.0,,,0 days 00:00:17.384000,0 days 00:00:32.631000,0 days 00:00:22.210000,0 days 01:47:51.177000,0 days 01:48:23.808000,0 days 01:48:46.018000,309.0,202.0,289.0,300.0,False,HARD,23.0,True,Mercedes,0 days 01:47:33.736000,2026-06-28 13:53:45.812,1,1.0,False,,False,True,Austrian Grand Prix
0 days 01:50:02.169000,RUS,63,0 days 00:01:16.208000,43.0,2.0,,0 days 01:49:58.395000,0 days 00:00:17.375000,0 days 00:00:32.469000,0 days 00:00:26.364000,0 days 01:49:03.393000,0 days 01:49:35.862000,0 days 01:50:02.226000,311.0,203.0,,302.0,False,HARD,24.0,True,Mercedes,0 days 01:48:45.961000,2026-06-28 13:54:58.037,1,2.0,False,,False,False,Austrian Grand Prix
0 days 01:51:30.022000,RUS,63,0 days 00:01:27.853000,44.0,3.0,0 days 01:50:19.605000,,0 days 00:00:33.942000,0 days 00:00:32.095000,0 days 00:00:21.816000,0 days 01:50:36.168000,0 days 01:51:08.263000,0 days 01:51:30.079000,318.0,208.0,288.0,292.0,False,HARD,1.0,True,Mercedes,0 days 01:50:02.169000,2026-06-28 13:56:14.245,1,3.0,False,,False,False,Austrian Grand Prix
0 days 01:52:40.882000,RUS,63,0 days 00:01:10.860000,45.0,3.0,,,0 days 00:00:17.210000,0 days 00:00:31.772000,0 days 00:00:21.878000,0 days 01:51:47.289000,0 days 01:52:19.061000,0 days 01:52:40.939000,309.0,207.0,289.0,302.0,True,HARD,2.0,True,Mercedes,0 days 01:51:30.022000,2026-06-28 13:57:42.098,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:53:51.927000,RUS,63,0 days 00:01:11.045000,46.0,3.0,,,0 days 00:00:17.128000,0 days 00:00:31.956000,0 days 00:00:21.961000,0 days 01:52:58.067000,0 days 01:53:30.023000,0 days 01:53:51.984000,312.0,207.0,289.0,302.0,False,HARD,3.0,True,Mercedes,0 days 01:52:40.882000,2026-06-28 13:58:52.958,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:55:02.831000,RUS,63,0 days 00:01:10.904000,47.0,3.0,,,0 days 00:00:17.240000,0 days 00:00:31.906000,0 days 00:00:21.758000,0 days 01:54:09.224000,0 days 01:54:41.130000,0 days 01:55:02.888000,310.0,207.0,291.0,302.0,False,HARD,4.0,True,Mercedes,0 days 01:53:51.927000,2026-06-28 14:00:04.003,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:56:14.046000,RUS,63,0 days 00:01:11.215000,48.0,3.0,,,0 days 00:00:17.255000,0 days 00:00:31.949000,0 days 00:00:22.011000,0 days 01:55:20.143000,0 days 01:55:52.092000,0 days 01:56:14.103000,310.0,207.0,289.0,305.0,False,HARD,5.0,True,Mercedes,0 days 01:55:02.831000,2026-06-28 14:01:14.907,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:57:24.729000,RUS,63,0 days 00:01:10.683000,49.0,3.0,,,0 days 00:00:17.230000,0 days 00:00:31.759000,0 days 00:00:21.694000,0 days 01:56:31.333000,0 days 01:57:03.092000,0 days 01:57:24.786000,306.0,206.0,293.0,300.0,True,HARD,6.0,True,Mercedes,0 days 01:56:14.046000,2026-06-28 14:02:26.122,1,3.0,False,,False,True,Austrian Grand Prix
0 days 01:58:35.681000,RUS,63,0 days 00:01:10.952000,50.0,3.0,,,0 days 00:00:17.113000,0 days 00:00:31.932000,0 days 00:00:21.907000,0 days 01:57:41.899000,0 days 01:58:13.831000,0 days 01:58:35.738000,310.0,208.0,290.0,302.0,False,HARD,7.0,True,Mercedes,0 days 01:57:24.729000,2026-06-28 14:03:36.805,1,2.0,False,,False,True,Austrian Grand Prix
0 days 01:59:46.852000,RUS,63,0 days 00:01:11.171000,51.0,3.0,,,0 days 00:00:17.288000,0 days 00:00:31.881000,0 days 00:00:22.002000,0 days 01:58:53.026000,0 days 01:59:24.907000,0 days 01:59:46.909000,312.0,207.0,290.0,300.0,False,HARD,8.0,True,Mercedes,0 days 01:58:35.681000,2026-06-28 14:04:47.757,1,2.0,False,,False,True,Austrian Grand Prix
0 days 02:01:02.493000,RUS,63,0 days 00:01:15.641000,52.0,3.0,,,0 days 00:00:17.315000,0 days 00:00:31.919000,0 days 00:00:26.407000,0 days 02:00:04.224000,0 days 02:00:36.143000,0 days 02:01:02.550000,305.0,207.0,159.0,300.0,False,HARD,9.0,True,Mercedes,0 days 01:59:46.852000,2026-06-28 14:05:58.928,16,1.0,False,,False,False,Austrian Grand Prix
0 days 02:02:22.524000,RUS,63,0 days 00:01:20.031000,53.0,3.0,,,0 days 00:00:22.236000,0 days 00:00:36.084000,0 days 00:00:21.711000,0 days 02:01:24.786000,0 days 02:02:00.870000,0 days 02:02:22.581000,208.0,208.0,291.0,271.0,False,HARD,10.0,True,Mercedes,0 days 02:01:02.493000,2026-06-28 14:07:14.569,671,1.0,False,,False,False,Austrian Grand Prix
0 days 02:03:33.461000,RUS,63,0 days 00:01:10.937000,54.0,3.0,,,0 days 00:00:17.256000,0 days 00:00:31.973000,0 days 00:00:21.708000,0 days 02:02:39.837000,0 days 02:03:11.810000,0 days 02:03:33.518000,308.0,208.0,293.0,303.0,False,HARD,11.0,True,Mercedes,0 days 02:02:22.524000,2026-06-28 14:08:34.600,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:04:44.357000,RUS,63,0 days 00:01:10.896000,55.0,3.0,,,0 days 00:00:17.163000,0 days 00:00:31.813000,0 days 00:00:21.920000,0 days 02:03:50.681000,0 days 02:04:22.494000,0 days 02:04:44.414000,310.0,207.0,291.0,306.0,False,HARD,12.0,True,Mercedes,0 days 02:03:33.461000,2026-06-28 14:09:45.537,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:05:55.137000,RUS,63,0 days 00:01:10.780000,56.0,3.0,,,0 days 00:00:17.226000,0 days 00:00:31.838000,0 days 00:00:21.716000,0 days 02:05:01.640000,0 days 02:05:33.478000,0 days 02:05:55.194000,306.0,207.0,293.0,304.0,False,HARD,13.0,True,Mercedes,0 days 02:04:44.357000,2026-06-28 14:10:56.433,1,1.0,False,,False,True,Austrian Grand Prix
0 days 02:07:06.640000,RUS,63,0 days 00:01:11.503000,57.0,3.0,,,0 days 00:00:17.495000,0 days 00:00:32.210000,0 days 00:00:21.798000,0 days 02:06:12.689000,0 days 02:06:44.899000,0 days 02:07:06.697000,313.0,206.0,291.0,305.0,False,HARD,14.0,True,Mercedes,0 days 02:05:55.137000,2026-06-28 14:12:07.213,1,1.0,True,TRACK LIMITS AT TURN 1 LAP 57 ,False,True,Austrian Grand Prix
0 days 02:08:17.650000,RUS,63,0 days 00:01:11.010000,58.0,3.0,,,0 days 00:00:17.152000,0 days 00:00:32.121000,0 days 00:00:21.737000,0 days 02:07:23.849000,0 days 02:07:55.970000,0 days 02:08:17.707000,312.0,208.0,290.0,302.0,False,HARD,15.0,True,Mercedes,0 days 02:07:06.640000,2026-06-28 14:13:18.716,1,1.0,False,,False,True,Austrian Grand Prix
